,date,twitter_positive,twitter_neutral,twitter_negative,twitter_price,coin_price_bitcoin,coin_price_ethereum,coin_price_dogecoin,gold_price,bitcoin_trend,itb_btc_count,itb_btc_prince,all_time_highers,all_time_lowers,average_balance,seconds,average_transaction_size,new_addresses,active_addresses,zero_balance_addresses,daily_active_address_price,hash_rate,average_size_in_bytes,volume_share_antpool,volume_share_btccom,volume_share_binance,volume_share_huobi_pool,inflows_antpool,inflows_btccom,inflows_binance,inflows_huobi_pool,outflows_antpool,outflows_btccom,outflows_binance,outflows_huobi_pool,reverses_antpool,reverses_btccom,reverses_binance,reverses_huobi_pool,rewards_transaction_fees,rewards_rewards,total_flows_antpool,total_flows_btccom,total_flows_binance,total_flows_huobi_pool,mining_rewards_volume_share,number_of_large_transactions,number_of_transactions,btc_total_fees,道琼斯工业平均指数_close,VIX恐慌指数_close,EEM_close,上证指数_close,美元指数期货_close,WTI原油期货_close,Count,黄金期货_close,XLK_close,Dow_Jones_Commodity_close,cci_close,美国标准普尔500指数_close,Dow_Jones_Commodity_Energy_close
30,2020/10/13,10458.0,23128.0,1800.0,11438.125,11456.50765,382.41995,0.00266,"1,891.30",1805.0,948589,11438.125,132123.0,30522.0,6619.08,530.1445783,78423.43,535915.0,1065009.0,638122.0,11438.125,159150572.0,1257751.0,5.8e-05,0.002502,0.000423,0.005481,1519042.982,36301402.11,5807290.152,67998467.52,0.0,29132728.46,5270353.248,75443474.22,3432014.584,60632556.5,40425588.22,407538705.1,74.07,1037.5,1519042.982,65434130.57,11077643.4,143441941.7,0.000454,12287.0,333215.0,847270.77,28679.81,26.07,46.04,3359.75,93.536,40.2,948589,1916.7,122.67,645.92,4655.13,3511.93,67.2464
31,2020/10/14,9473.0,22483.0,1643.0,11424.565,11411.5077,380.29647,0.00264,"1,910.10",1748.0,889058,11424.565,132097.0,30522.0,6598.84,564.9127517,87126.13,488960.0,944126.0,539057.0,11424.565,147378819.9,1136457.0,0.00012,0.002128,0.000551,0.004861,994369.0411,30455070.97,8091896.188,59724441.27,2287208.881,27772653.31,6965696.77,73301418.49,2137840.415,63307171.64,41494803.88,394774432.2,73.05,931.25,3281577.922,58227724.28,15057592.96,133025859.8,0.000388,12248.0,314541.0,834555.36,28514.0,26.4,45.73,3340.78,93.366,41.04,889058,1929.8,122.02,651.14,4610.68,3488.67,68.2369
32,2020/10/15,9660.0,20248.0,1722.0,11438.32,11418.00073,376.92616,0.00261,"1,891.90",1802.0,963772,11438.32,132060.0,30522.0,6598.92,581.3774834,88243.46,537185.0,1046621.0,613719.0,11438.32,147932582.1,1261410.0,5.6e-05,0.001871,0.000406,0.005083,1682115.456,28849040.91,6105363.073,70645926.22,0.0,27321329.19,6076325.6,81833344.42,3826073.571,64910927.61,41573172.87,384486454.8,78.28,943.75,1682115.456,56170370.1,12181688.67,152479270.6,0.000359,13603.0,340993.0,895369.76,28494.2,26.97,45.4,3332.18,93.864,40.96,963772,1930.8,121.47,653.76,4594.76,3483.34,68.1277
33,2020/10/16,10657.0,20253.0,1630.0,11385.12,11369.09555,369.7716,0.00258,"1,905.10",1784.0,931123,11385.12,132036.0,30522.0,6557.91,561.0064516,82727.71,515003.0,994310.0,572771.0,11385.12,150676243.5,1215635.0,0.000153,0.001616,0.000476,0.012496,1262919.471,25785076.94,6995560.138,71690481.99,2882259.648,17560161.57,5779816.273,262558791.2,2227661.143,73130005.15,42596871.09,192542468.8,64.14,968.75,4145179.119,43345238.51,12775376.41,334249273.1,0.000411,12004.0,324647.0,730294.0,28606.31,27.41,45.56,3336.36,93.679,40.88,931123,1928.3,121.12,652.52,4453.27,3483.81,67.928
34,2020/10/17,11243.0,19979.0,1158.0,11340.35,11348.75294,367.53904,0.00258,,1580.0,774117,11340.35,132013.0,30522.0,6528.17,550.5987261,99905.31,434043.0,854061.0,498345.0,11340.35,152536373.4,1029741.0,4.5e-05,0.000376,0.00036,0.005334,1250045.09,3529064.969,5264867.313,43425543.59,0.0,6812738.851,4622971.917,103203641.2,3468689.107,69786058.59,43070027.24,132620406.9,35.43,981.25,1250045.09,10341803.82,9887839.23,146629184.8,0.000405,7897.0,275069.0,401839.25,,,,,,,774117,,,,4475.61,,
35,2020/10/18,10660.0,17119.0,1378.0,11435.465,11431.51602,373.27949,0.00259,,840.0,659066,11435.465,131997.0,30522.0,6575.49,703.675,105063.26,377060.0,735424.0,415455.0,11435.465,123329197.6,1083029.0,4.6e-05,0.000346,0.000292,0.003373,1130646.902,5703768.915,2841097.494,24470867.73,0.0,2691042.226,4239984.843,57522066.13,4628667.421,72880767.42,42025653.74,100557077.4,36.45,750.0,1130646.902,8394811.14,7081082.336,81992933.86,0.000353,8033.0,231557.0,416833.81,,,,,,,659066,,,,4533.84,,
36,2020/10/19,11007.0,23275.0,1861.0,11619.53,11580.78951,377.56497,0.00259,"1,905.60",870.0,862429,11619.53,131955.0,30522.0,6662.31,705.064,130430.06,493359.0,937659.0,506779.0,11619.53,124604838.0,1275570.0,0.000119,0.000223,0.000317,0.011534,1228594.665,3894522.344,7072059.36,348474072.7,3438835.207,4883062.779,5438829.788,104246664.9,2448399.678,72087580.21,44344465.94,349809753.8,50.57,781.25,4667429.872,8777585.123,12510889.15,452720737.6,0.000229,13393.0,303929.0,587583.73,28195.42,29.18,45.43,3312.67,93.429,40.83,862429,1933.0,118.9,653.3,4552.19,3426.92,67.6334
37,2020/10/20,8881.0,22807.0,1747.0,11868.06,11842.51608,373.61764,0.0026,"1,898.40",996.0,915239,11868.06,131922.0,30522.0,6789.29,603.9305556,150765.73,523335.0,1017603.0,553611.0,11868.06,142826894.2,1226298.0,6.7e-05,0.000193,0.000298,0.00366,1206031.003,4206421.029,8020845.431,81507277.47,2137717.099,5301802.035,6780042.072,100501648.5,1573472.236,71172805.31,46526072.08,337255085.5,76.74,900.0,3343748.101,9508223.065,14800887.5,182008925.9,0.000214,13194.0,330563.0,910781.15,28308.79,29.35,45.93,3328.1,93.051,41.46,915239,1936.3,119.31,657.83,4445.95,3443.12,68.3366
38,2020/10/21,5537.0,7716.0,453.0,12568.45,12447.81603,384.17996,0.00262,"1,924.20",1487.0,878307,12568.45,131870.0,30522.0,7180.55,662.0692308,153932.31,492485.0,1014122.0,553767.0,12568.45,133820562.2,1297150.0,2.3e-05,0.000548,0.000432,0.006692,1079728.733,14743554.11,10630843.92,148133012.6,0.0,11017901.31,9805416.708,170315058.8,2753215.271,75395612.75,50073169.93,332226628.5,116.64,812.5,1079728.733,25761455.43,20436260.63,318448071.4,0.000213,15114.0,311292.0,1466022.89,28210.82,28.65,46.06,3325.02,92.599,40.03,878307,1950.3,119.13,655.98,4694.96,3435.56,66.3465
39,2020/10/22,6024.0,6094.0,340.0,12949.215,12923.36,406.41747,0.00266,"1,901.00",1603.0,953118,12949.215,131805.0,30521.0,7377.21,633.1313869,154248.32,541044.0,1051445.0,564721.0,12949.215,135616154.0,1283932.0,1.8e-05,0.000486,0.000424,0.00477,961394.7034,13578336.05,11049659.64,98742140.9,0.0,11666726.3,11055342.38,149748457.9,3803010.324,77685611.15,51586845.17,291135246.5,166.98,856.25,961394.7034,25245062.35,22105002.02,248490598.8,0.000212,14786.0,339087.0,2162235.64,28363.66,28.11,46.05,3312.5,92.964,40.64,953118,1925.7,118.57,656.3,4821.59,3453.49,67.1853
40,2020/10/23,4286.0,4646.0,288.0,12882.22,12927.65727,412.5954,0.00266,"1,903.70",1288.0,918417,12882.22,131760.0,30519.0,7321.18,661.0305344,109036.43,512625.0,989606.0,534779.0,12882.22,129458735.2,1284365.0,0.000127,0.000312,0.000573,0.005502,1395265.877,5059225.851,9659734.742,91420974.68,3116477.269,6022252.932,10657445.51,103847817.2,2079913.082,76878740.6,50303057.29,278885433.9,144.02,818.75,4511743.146,11081478.78,20317180.25,195268791.9,0.000299,12925.0,323869.0,1855273.39,28335.57,27.55,46.32,3278.0,92.765,39.85,918417,1926.4,118.44,652.95,4809.44,3465.39,66.0458
41,2020/10/24,3679.0,3820.0,255.0,13026.89,13021.33424,412.25395,0.00264,,1110.0,852533,13026.89,131713.0,30519.0,7431.96,565.3552632,78995.85,482438.0,1102593.0,695065.0,13026.89,151226967.7,1337988.0,4.5e-05,0.000398,0.00072,0.004675,1087688.996,3686998.39,9419028.669,55898606.4,0.0,5929913.79,8011525.696,57233697.45,3190721.089,74765542.71,52274634.41,280259212.5,93.84,950.0,1087688.996,9616912.18,17430554.37,113132303.8,0.000511,9042.0,306774.0,1222472.3,,,,,,,852533,,,,4884.78,,
42,2020/10/25,4420.0,3943.0,248.0,13128.545,13051.20929,409.36405,0.00265,,1549.0,693194,13128.545,131667.0,30519.0,7498.08,742.1452991,88810.88,405209.0,857717.0,513786.0,13128.545,116523553.6,1373567.0,6.4e-05,0.000551,0.000439,0.004391,1376256.471,8055930.874,4331423.782,36137909.53,0.0,3843573.709,5103351.54,57957540.07,4597484.873,79054027.58,51930644.68,260407244.4,65.26,731.25,1376256.471,11899504.58,9434775.321,94095449.6,0.000446,8806.0,242273.0,856830.58,,,,,,,693194,,,,4823.79,,
43,2020/10/26,3254.0,4864.0,314.0,13019.42,13063.65202,401.17082,0.00275,"1,898.50",1568.0,731762,13019.42,131629.0,30519.0,7419.52,779.7818182,146173.2,420587.0,828770.0,437235.0,13019.42,109452276.3,1340452.0,0.000131,0.000313,0.000351,0.004284,1576678.288,5272389.257,7523894.909,51237975.85,3274774.683,6355516.426,5507576.031,107419044.9,2873673.007,77894997.31,53515563.9,203665444.3,111.29,687.5,4851452.971,11627905.68,13031470.94,158657020.8,0.000243,12766.0,252494.0,1448942.14,27685.38,32.46,45.72,3251.12,93.044,38.56,731762,1927.1,115.87,647.03,4763.98,3400.97,64.2955
44,2020/10/27,2454.0,4905.0,364.0,13421.89,13359.45888,399.70078,0.00268,"1,905.70",1818.0,745133,13421.89,131590.0,30519.0,7623.5,878.3939394,133382.84,434953.0,829584.0,414867.0,13421.89,97644048.24,1299469.0,1.6e-05,0.000393,0.000888,0.010776,536057.794,6297113.957,15495086.81,204069597.6,0.0,6716103.366,14439756.13,156494343.0,3505925.017,77823663.66,56327793.65,255579479.3,192.24,618.75,536057.794,13013217.32,29934842.94,360563940.6,0.000247,13580.0,251938.0,2580159.77,27463.19,33.35,45.92,3254.32,92.927,39.57,745133,1932.9,116.45,651.58,4816.23,3390.68,65.8314
45,2020/10/28,7604.0,18790.0,1425.0,13380.86,13444.37332,394.029,0.00263,"1,870.00",1933.0,764239,13380.86,131529.0,30519.0,7571.09,864.16,136300.37,442523.0,821377.0,402633.0,13380.86,100107166.5,1287839.0,0.000105,0.000306,0.000576,0.008245,799395.7667,6035625.122,9995514.755,175331112.0,3030192.103,5046439.67,10692624.86,121754368.6,1352616.22,78837047.64,55447647.82,306730465.9,226.66,625.0,3829587.869,11082064.79,20688139.62,297085480.6,0.000235,13746.0,261340.0,3032934.47,26519.95,40.28,44.77,3269.24,93.409,37.39,764239,1900.0,111.51,635.91,4692.52,3271.03,62.8092
46,2020/10/29,12673.0,24431.0,1953.0,13314.58,13327.18401,389.06187,0.00258,"1,870.30",1646.0,819781,13314.58,131496.0,30519.0,7507.16,800.7685185,117545.41,465047.0,892820.0,439966.0,13314.58,106493994.4,1298560.0,4.9e-05,0.000357,0.000355,0.005707,1587400.372,8353333.394,6015350.61,72555010.24,0.0,3240909.152,5526680.24,112790228.6,2933813.476,83968893.95,55663477.1,265499985.2,259.23,675.0,1587400.372,11594242.55,11542030.85,185345238.8,0.000277,13942.0,276070.0,3451561.64,26659.11,37.59,45.22,3272.73,93.977,36.17,819781,1888.2,113.37,629.15,4648.99,3310.11,60.998
47,2020/10/30,10049.0,23780.0,1962.0,13403.71,13432.42903,382.46007,0.00258,"1,881.90",1578.0,810633,13403.71,131474.0,30518.0,7539.46,768.2972973,117409.3,441221.0,900409.0,460975.0,13403.71,111689102.0,1294094.0,0.000109,0.000334,0.000522,0.007064,1697741.014,6513315.323,7099844.88,111125522.4,1717547.644,4052015.717,9409985.961,111277679.1,2905159.108,86540036.43,53396653.35,266578341.1,262.35,693.75,3415288.658,10565331.04,16509830.84,222403201.5,0.000295,13402.0,268364.0,3516422.34,26501.6,38.02,44.71,3224.53,94.042,35.79,810633,1899.9,110.86,629.89,4614.52,3269.96,60.7492
48,2020/10/31,11686.0,23312.0,1900.0,13755.02,13737.23239,386.90718,0.00257,,1629.0,791917,13755.02,131427.0,30517.0,7722.82,771.1681416,84408.45,442724.0,884817.0,461040.0,13755.02,113018366.7,1279690.0,3.5e-05,0.000573,0.00052,0.006663,818769.6064,4444570.571,7069218.394,89162477.06,0.0,8798187.833,4999772.177,65731163.12,3796895.376,82520506.72,57224753.66,294778377.3,264.04,706.25,818769.6064,13242758.4,12068990.57,154893640.2,0.000417,12326.0,275796.0,3631847.97,,,,,,,791917,,,,4612.08,,
49,2020/11/1,10006.0,20038.0,1482.0,13763.62,13765.71719,389.01655,0.00257,,1178.0,766753,13763.62,131391.0,30516.0,7724.04,689.1612903,106389.75,426522.0,894688.0,487425.0,13763.62,124626709.8,1246865.0,0.000148,0.000275,0.000455,0.003617,1589175.049,3595876.31,7078496.235,49058142.63,2740645.678,4490455.287,6265692.836,57156593.68,2635321.152,81710824.4,58082729.57,287450473.4,177.84,781.25,4329820.728,8086331.597,13344189.07,106214736.3,0.000366,10051.0,276280.0,2447761.38,,,,,,,766753,,,,4643.0,,
50,2020/11/2,10763.0,21298.0,1576.0,13525.065,13595.35493,390.36724,0.00255,"1,889.90",1132.0,687013,13525.065,131361.0,30516.0,7575.97,910.4,154536.26,384006.0,782160.0,398924.0,13525.065,94512689.77,1326538.0,6.8e-05,0.00024,0.000411,0.028358,1149636.385,4124921.083,7865265.33,575189000.0,1234405.286,4286129.053,6437098.51,412804952.1,2515994.065,81425895.5,58500855.52,441084582.7,209.47,593.75,2384041.672,8411050.136,14302363.84,987993952.0,0.000231,12952.0,224609.0,2833076.27,26925.05,37.13,45.28,3225.12,94.145,36.81,687013,1912.5,111.14,633.75,4643.0,3310.24,61.8629
51,2020/11/3,12205.0,23709.0,1850.0,13686.19,13612.25031,380.78418,0.00251,"1,908.30",1069.0,928155,13686.19,131313.0,30516.0,7651.52,617.7214286,132465.54,530821.0,1036673.0,560768.0,13686.19,123512789.7,1282563.0,4.4e-05,0.000239,0.000512,0.023786,1929674.348,6294918.822,11823766.09,713408945.4,0.0,4108094.753,10453299.48,317123594.0,4484737.842,83707350.45,60561079.08,851299123.6,289.31,875.0,1929674.348,10403013.58,22277065.57,1030532539.0,0.000273,13754.0,331673.0,3959551.49,27480.03,35.55,45.48,3271.07,93.56,37.66,928155,1930.1,113.1,638.07,4504.53,3369.16,62.6537
52,2020/11/4,11495.0,25550.0,2056.0,13899.015,13898.63856,389.33636,0.00253,"1,900.20",1033.0,897614,13899.015,131247.0,30516.0,7800.19,535.9056604,88604.41,511063.0,1172973.0,730360.0,13899.015,133719917.5,1342291.0,0.000188,0.000427,0.000831,0.009108,1594517.536,6937034.972,13593352.66,84373587.38,3692841.939,5131344.958,9965316.572,173818225.6,2397050.054,85664013.35,65019398.07,772101169.9,205.03,993.75,5287359.475,12068379.93,23558669.24,258191812.9,0.000486,13737.0,320697.0,2849750.37,27847.66,29.57,46.91,3277.44,93.411,39.15,897614,1916.1,117.5,645.98,4526.32,3443.44,64.7508
53,2020/11/5,15108.0,43664.0,2967.0,14926.92,14720.66761,407.33524,0.0026,"1,938.50",1558.0,920668,14926.92,131149.0,30516.0,8371.06,593.2380952,146420.55,517819.0,1074285.0,605110.0,14926.92,125050875.5,1281835.0,3.3e-05,0.000706,0.00111,0.006843,1508891.208,17145602.19,23783717.5,137988673.3,0.0,15255096.81,27571683.63,177093951.2,4095518.323,88469280.28,65969427.15,777616295.4,260.44,918.75,1508891.208,32400699.01,51355401.13,315082624.5,0.000294,17238.0,318668.0,3887632.73,28390.18,27.58,47.71,3320.13,92.516,38.79,920668,1967.3,121.15,648.83,4780.26,3510.45,64.1554
54,2020/11/6,14249.0,34885.0,2469.0,15584.225,15568.51448,437.80176,0.00274,"1,940.80",1810.0,962414,15584.225,131033.0,30515.0,8732.37,564.0392157,141461.12,544227.0,1088848.0,626321.0,15584.225,131465850.0,1272637.0,0.000105,0.000573,0.000511,0.006673,1939306.544,12569778.44,12911337.81,182271756.3,3147224.244,15049307.2,11703929.62,139348270.7,3100019.831,87232343.75,70081002.76,855392124.5,239.93,956.25,5086530.789,27619085.65,24615267.43,321620027.0,0.00031,16797.0,340351.0,3739190.65,28323.4,24.86,47.93,3312.16,92.225,37.14,962414,1973.0,121.58,643.76,5023.07,3509.44,62.1386
55,2020/11/7,10707.0,23732.0,1873.0,15096.18,15327.6055,452.77987,0.00276,,1418.0,773347,15096.18,130946.0,30515.0,8494.32,586.3561644,89856.37,445869.0,1059747.0,664830.0,15096.18,122996280.5,1359237.0,6.6e-05,0.000528,0.000774,0.006376,1645703.629,6620868.716,9968091.799,99052803.69,0.0,6598435.944,9339408.76,58027339.56,4615368.998,87054541.44,68505455.26,884617996.6,135.23,912.5,1645703.629,13219304.66,19307500.56,157080143.2,0.000566,12407.0,270901.0,2041522.28,,,,,,,773347,,,,4808.21,,
56,2020/11/8,9494.0,20404.0,1559.0,15196.5,15196.68354,445.64275,0.00271,,1751.0,702625,15196.5,130877.0,30514.0,8569.54,628.5797101,93739.37,412699.0,932713.0,557095.0,15196.5,117363172.3,1372073.0,0.000234,0.000429,0.000565,0.005026,1525135.754,5104397.368,5708611.921,56114470.52,3765219.472,4634950.242,7111870.503,58125183.81,2382583.315,88770685.13,67531328.6,885181884.3,95.69,862.5,5290355.226,9739347.61,12820482.42,114239654.3,0.000575,11072.0,243047.0,1454162.48,,,,,,,702625,,,,5001.56,,
57,2020/11/9,11604.0,26070.0,1766.0,15322.68,15381.39073,449.17509,0.00272,"1,867.30",1820.0,911061,15322.68,130819.0,30514.0,8679.25,471.6702703,100649.96,526495.0,1209513.0,774685.0,15322.68,153944597.9,1370687.0,5.2e-05,0.000485,0.000594,0.006211,1717907.436,9880719.842,9858993.9,104273345.2,0.0,6201229.502,9776826.414,100410875.6,4115258.462,92513463.53,68196040.43,893267723.9,142.16,1156.25,1717907.436,16081949.34,19635820.31,204684220.8,0.000539,14713.0,326383.0,2178249.16,29157.97,25.75,48.26,3373.73,92.715,40.29,911061,1874.5,120.7,653.81,4925.71,3550.5,66.5557
58,2020/11/10,10511.0,23868.0,1969.0,15288.05,15322.21601,448.28032,0.00275,"1,878.70",1580.0,872599,15288.05,130773.0,30514.0,8661.16,587.8435374,108900.48,496072.0,1028073.0,610285.0,15288.05,122827256.0,1225739.0,0.000169,0.000264,0.000494,0.004729,2374018.248,3706938.765,9192546.979,65590022.44,3230842.714,5055505.505,7186701.093,91041689.44,3265658.049,91162413.01,70043488.96,867928278.3,154.84,918.75,5604860.962,8762444.27,16379248.07,156631711.9,0.000425,14364.0,303270.0,2367160.77,29420.92,24.8,47.71,3360.15,92.736,41.36,872599,1896.9,118.45,667.13,4960.63,3545.53,68.4972
59,2020/11/11,11112.0,27328.0,2084.0,15635.895,15589.8792,463.66961,0.00281,"1,861.00",1638.0,911602,15635.895,130701.0,30514.0,8850.88,584.707483,100116.93,515361.0,1024519.0,603401.0,15635.895,123078565.7,1297173.0,4.4e-05,0.000331,0.000478,0.005997,1404994.089,4486798.715,8650976.89,88834903.82,0.0,6084753.188,6683057.046,104087607.6,4755413.869,89786410.74,73607111.76,865032184.7,107.58,918.75,1404994.089,10571551.9,15334033.94,192922511.4,0.000445,15346.0,322277.0,1682090.52,29397.63,23.45,48.02,3342.2,93.024,41.45,911602,1881.1,121.26,668.77,5012.14,3572.66,68.9612
60,2020/11/12,13112.0,33605.0,2397.0,15912.62,15922.63978,460.53842,0.00277,"1,874.90",1838.0,924734,15912.62,130618.0,30514.0,9006.15,540.23125,96071.34,525324.0,1057681.0,631059.0,15912.62,133710885.7,1247600.0,0.000219,0.00067,0.000566,0.00668,2874825.139,11569692.96,8434583.379,84742837.68,3912132.798,9164244.574,9153022.412,123929029.3,3726530.138,92393940.13,74149547.62,839658408.9,102.85,1000.0,6786957.938,20733937.54,17587605.79,208671866.9,0.00051,14801.0,324855.0,1636616.52,29080.17,25.35,47.66,3338.68,92.956,41.12,924734,1893.5,120.18,667.26,5047.12,3537.01,68.4407
61,2020/11/13,12668.0,29692.0,2109.0,16229.21,16286.83189,467.20402,0.00281,"1,890.90",1976.0,876662,16229.21,130540.0,30514.0,9176.76,621.7266187,85392.42,501086.0,1007716.0,576994.0,16229.21,116059079.1,1276639.0,6.5e-05,0.000692,0.000741,0.008926,1669216.137,8993179.162,10015045.39,97016759.8,0.0,8879967.012,9080163.386,132584275.6,5463355.559,92795797.6,76559506.86,818121542.8,100.57,868.75,1669216.137,17873146.17,19095208.78,229601035.4,0.00055,15107.0,300040.0,1632116.8,29479.81,23.1,48.33,3310.1,92.75,40.13,876662,1906.3,121.2,664.2,5161.99,3585.15,67.0243
62,2020/11/14,9156.0,21913.0,1647.0,16027.45,16026.03032,463.64627,0.00277,,1656.0,790805,16027.45,130479.0,30514.0,9061.65,605.9084507,111491.42,456150.0,923828.0,538892.0,16027.45,120261163.5,1290196.0,0.000214,0.000306,0.000263,0.003457,2032113.512,4672723.786,4507373.732,51192768.52,4530866.272,4708273.727,3544019.727,54016767.11,2943770.144,92672785.47,76576294.68,811826426.6,59.16,887.5,6562979.784,9380997.514,8051393.46,105209535.6,0.000466,11321.0,273511.0,948113.12,,,,,,,790805,,,,5077.32,,
63,2020/11/15,10160.0,20131.0,1778.0,15976.425,15995.55668,455.50698,0.00278,,944.0,720717,15976.425,130416.0,30514.0,9038.18,577.4,101083.97,415116.0,868441.0,513090.0,15976.425,125701635.7,1205226.0,4.9e-05,0.000314,0.000394,0.003879,1253150.397,4178056.457,5846303.506,29645616.05,0.0,3840200.733,4217163.963,69628563.63,4186382.551,92991063.4,77956037.12,770389884.8,42.43,937.5,1253150.397,8018257.19,10063467.47,99274179.68,0.000586,10365.0,252715.0,677933.31,,,,,,,720717,,,,4992.83,,
64,2020/11/16,12739.0,32852.0,2297.0,16377.125,16366.47904,456.05218,0.00285,"1,885.60",1094.0,869288,16377.125,130334.0,30514.0,9266.99,536.43125,190246.5,497532.0,1042566.0,611905.0,16377.125,138269308.3,1208931.0,8.8e-05,0.000193,0.000285,0.002949,1920948.848,5457791.878,8374740.77,101525598.0,3202233.842,5793182.54,8464042.213,72940098.93,2929326.764,93382241.46,79767356.23,809879559.3,83.46,1000.0,5123182.69,11250974.42,16838782.98,174465696.9,0.000276,14257.0,311477.0,1366797.28,29950.44,22.45,48.93,3346.97,92.63,41.34,869288,1906.0,122.37,669.86,5189.27,3626.91,68.1161
65,2020/11/17,19933.0,53197.0,3812.0,17210.435,17073.39619,470.74841,0.00292,"1,889.10",1498.0,974192,17210.435,130175.0,30514.0,9729.34,552.3057325,149987.88,562934.0,1140199.0,653419.0,17210.435,138880472.9,1282460.0,3.8e-05,0.000251,0.000578,0.004529,1960659.958,6215611.609,16291134.57,120257538.5,0.0,6606238.258,13616753.45,113866861.7,5056975.386,93394541.45,86515074.66,849065064.9,90.54,981.25,1960659.958,12821849.87,29907888.02,234124400.2,0.000324,17092.0,347772.0,1558255.1,29783.35,22.71,48.88,3339.9,92.398,41.43,974192,1902.6,121.69,671.63,5458.99,3609.53,68.1299
66,2020/11/18,16875.0,50292.0,3884.0,17863.505,17882.78338,478.41259,0.00292,"1,876.10",1843.0,1017548,17863.505,557465.0,30514.0,10093.39,515.8934911,144590.9,585223.0,1193670.0,698282.0,17863.505,147839540.4,1262037.0,0.000116,0.000564,0.000527,0.005518,1953516.018,16601029.32,13578028.73,162048096.2,4072446.093,12910873.22,14139530.79,127712239.3,3086018.72,97564491.9,89220834.67,909374094.8,97.64,1056.25,6025962.112,29511902.54,27717559.52,289760335.5,0.00036,18512.0,362007.0,1744169.16,29438.42,23.84,48.71,3347.3,92.311,41.82,1017548,1889.5,120.39,675.77,5424.32,3567.79,68.8924
67,2020/11/19,12201.0,33104.0,2507.0,17768.975,17837.59661,474.46976,0.00292,"1,857.40",1433.0,900212,17768.975,820752.0,30513.0,10034.64,630.9854015,135866.57,519443.0,1062290.0,612752.0,17768.975,122470303.6,1330062.0,8.6e-05,0.000256,0.000358,0.004047,1871337.781,5829265.641,8406490.484,91173921.49,1797526.4,5040965.307,6795903.737,80350640.77,3163212.195,98363425.92,90344882.06,921920226.5,94.52,856.25,3668864.181,10870230.95,15202394.22,171524562.3,0.00036,16102.0,311061.0,1679500.77,29483.23,23.11,48.79,3363.09,92.284,41.74,900212,1877.4,121.36,672.07,5438.29,3581.87,68.5073
68,2020/11/20,12876.0,39404.0,2852.0,18289.47,18327.79022,497.95354,0.00296,"1,875.70",1505.0,987346,18289.47,1034845.0,30513.0,10339.16,514.4642857,129278.28,564062.0,1188355.0,713912.0,18289.47,149283515.8,1285111.0,0.000104,0.000409,0.000614,0.005072,2317629.626,7390930.937,13540587.88,116892602.2,2337500.844,10883725.82,14069357.9,111976900.5,3186818.13,95458260.25,92458543.76,947978078.7,76.35,1050.0,4655130.47,18274656.76,27609945.78,228869502.8,0.000427,17818.0,348026.0,1396399.01,29263.48,23.7,49.06,3377.73,92.395,42.15,987346,1888.2,120.11,678.26,5704.23,3557.54,69.3884
69,2020/11/21,12340.0,34955.0,2771.0,18662.59,18693.38469,523.23863,0.00332,,1531.0,869189,18662.59,1180183.0,30513.0,10560.99,508.6863905,114376.0,494625.0,1028346.0,624370.0,18662.59,148286728.1,1150172.0,2.4e-05,0.000751,0.000468,0.005635,848967.9719,15351342.77,9127882.779,114743026.7,0.0,11506258.81,7587568.397,86264029.59,4097357.338,99580412.02,95863903.63,991006196.9,46.91,1056.25,848967.9719,26857601.58,16715451.18,201007056.2,0.000554,13628.0,311189.0,875391.54,,,,,,,869189,,,,6182.98,,
70,2020/11/22,11148.0,28157.0,2209.0,18196.365,18400.07916,547.35154,0.00335,,1242.0,771170,18196.365,1326685.0,30513.0,10293.73,495.2643678,128074.39,438757.0,876077.0,512323.0,18196.365,152675060.6,929209.0,5.4e-05,0.000303,0.000589,0.00393,1881543.617,5576124.968,12146615.01,64627467.43,0.0,5060064.072,8559884.774,73271006.21,5853635.825,100768689.1,97011541.57,974204160.4,32.02,1087.5,1881543.617,10636189.04,20706499.79,137898473.6,0.00057,12455.0,271125.0,582731.03,,,,,,,771170,,,,6037.29,,
71,2020/11/23,11798.0,32931.0,2518.0,18386.085,18424.44,586.84881,0.00337,"1,840.20",1174.0,850582,18386.085,1493870.0,30513.0,10392.16,587.9319728,138688.76,488989.0,1008161.0,566449.0,18386.085,129230450.5,1229474.0,0.000159,0.000246,0.000575,0.004973,1970766.729,4780441.373,11695941.51,112899174.2,4566092.478,5385561.315,12135889.75,93205919.14,3285327.379,100748743.7,97587796.78,999768948.7,56.55,918.75,6536859.207,10166002.69,23831831.26,206105093.4,0.000409,15857.0,297840.0,1039656.73,29591.27,22.66,49.19,3414.49,92.494,43.06,850582,1854.3,120.08,681.02,6554.24,3577.59,70.7311
72,2020/11/24,14698.0,49334.0,3226.0,18768.635,18816.83432,607.49125,0.00388,"1,799.60",1560.0,952495,18768.635,1733516.0,30513.0,10572.06,639.4338235,132142.2,544738.0,1060309.0,553215.0,18768.635,118259857.7,1271609.0,8e-05,0.000385,0.00075,0.006485,1305695.997,8253472.005,17606601.42,150494050.9,2204553.096,8675038.191,15653672.33,136325192.6,2393064.977,100640267.4,101485474.4,1029279845.0,86.28,850.0,3510249.093,16928510.2,33260273.75,286819243.5,0.000362,17908.0,333293.0,1619395.23,30046.24,21.64,49.85,3402.82,92.22,44.91,952495,1820.6,121.75,690.93,6956.1,3635.41,73.6028
